dataset,size,model,explainer,strategy,compression_time_arfpy_Not needed,compression_time_iid_Not needed,compression_time_kernel_thinning_gaussian,compression_time_kernel_thinning_inverse_multiquadric,compression_time_kernel_thinning_matern,compression_time_kernel_thinning_predictions,compression_time_kernel_thinning_sobolev,compression_time_kernel_thinning_stratified,compression_time_stein_thinning_Not needed,explanation_time_arfpy_Not needed,explanation_time_iid_Not needed,explanation_time_kernel_thinning_gaussian,explanation_time_kernel_thinning_inverse_multiquadric,explanation_time_kernel_thinning_matern,explanation_time_kernel_thinning_predictions,explanation_time_kernel_thinning_sobolev,explanation_time_kernel_thinning_stratified,explanation_time_stein_thinning_Not needed,mae_arfpy_Not needed,mae_iid_Not needed,mae_kernel_thinning_gaussian,mae_kernel_thinning_inverse_multiquadric,mae_kernel_thinning_matern,mae_kernel_thinning_predictions,mae_kernel_thinning_sobolev,mae_kernel_thinning_stratified,mae_stein_thinning_Not needed,mmd_arfpy_Not needed,mmd_iid_Not needed,mmd_kernel_thinning_gaussian,mmd_kernel_thinning_inverse_multiquadric,mmd_kernel_thinning_matern,mmd_kernel_thinning_predictions,mmd_kernel_thinning_sobolev,mmd_kernel_thinning_stratified,mmd_stein_thinning_Not needed,top_k_arfpy_Not needed,top_k_iid_Not needed,top_k_kernel_thinning_gaussian,top_k_kernel_thinning_inverse_multiquadric,top_k_kernel_thinning_matern,top_k_kernel_thinning_predictions,top_k_kernel_thinning_sobolev,top_k_kernel_thinning_stratified,top_k_stein_thinning_Not needed
PhishingWebsites,64,xgb,shapiq,kernel,49.46993842124939,0.0002335786819457,0.012227439880371,0.0124377727508544,0.0161921262741088,0.0216235160827636,0.0512026548385619,0.0061116456985473,0.1534343481063842,6570.1585356473925,6307.349076318741,6277.022105884552,6281.384444236755,6282.252917861939,7021.326877570153,6276.48616347313,6459.2179700136185,6830.124534010887,0.0027499757757045,0.0023297220287924,0.0022736350220459,0.0022634239302341,0.0022552930222384,0.0022704173673166,0.0075699860532259,0.0022623660047314,0.0023683383459516,0.0123806422843971,0.0117210333305015,0.0049861784080386,0.005060216829149,0.0048962126232318,0.0050189250603847,1.1717166568364807,0.0063475431086447,0.0112146607415928,0.5404112650871703,0.6656504246759052,0.6971032632990612,0.6935628073312472,0.6958068842199374,0.6989450156459543,0.1660974519445686,0.6925525257040679,0.6600804649083594
PhishingWebsites,128,nn,sage,permutation,47.410802125930786,0.0001850128173827,0.0123179912567138,0.0150099754333495,0.0153854131698608,0.0134799003601073,0.0517259836196898,0.0028725385665893,0.2374610662460327,4.0720152139663695,5.603898286819458,6.669814252853394,6.712410879135132,6.613649153709412,6.002519941329956,6.59051284790039,7.051878309249878,5.556400203704834,0.0011965538643184,0.0013362724739898,0.0009198555939502,0.0008909327173338,0.0009828363747449,0.0009501190303962,0.2323873173840423,0.0009829341632599,0.0014149630129972,0.007550879657716,0.0061757127290628,0.0026097499597565,0.0026265614505322,0.0025765236745687,0.0026481519075971,1.1105198613417964,0.0036484724041458,0.0047430929564057,0.96,0.98,1.0,1.0,1.0,0.98,0.72,0.98,1.0
PhishingWebsites,128,nn,shap,kernel,47.99228448867798,0.0002710819244384,0.0134505987167357,0.0136485576629638,0.015827441215515,0.0124995231628417,0.0512344360351562,0.0028966426849364,0.2260202646255492,1183.646163225174,1687.3348533868789,1440.5413782835008,1451.432655262947,1446.0227136135102,1322.6801817417145,1293.4405589818955,1377.102329659462,1289.9882769584656,0.0034797379909446,0.0035707058416879,0.0022791979007524,0.0022995586623598,0.0022013600112158,0.0022915450985264,0.0259444029694666,0.002630860900715,0.0029577971229472,0.007550879657716,0.0061757127290628,0.0026097499597565,0.0026265614505322,0.0025765236745687,0.0026481519075971,1.1105198613417964,0.0036484724041458,0.0047430929564057,0.90314707197139,0.9048904783191776,0.9318641037103262,0.9323826553419758,0.9342154671434958,0.9319713902548056,0.3986589181940098,0.9269557443004022,0.9229861421546712
PhishingWebsites,128,nn,shapiq,kernel,47.96764762401581,0.0002734184265136,0.0164968729019164,0.0130370616912841,0.0163692951202392,0.014143133163452,0.0565669059753417,0.0037649869918822,0.26925151348114,8867.89282643795,9106.076551914217,9142.535616469384,9155.073119139672,9118.940064382554,8935.480307245254,9101.040231084824,9019.341599988937,8482.335131072998,0.0024931748631872,0.0024831559373895,0.0024354519101884,0.002429564006298,0.0024371169978671,0.0024282593364317,0.0073866063499799,0.002431349062119,0.0026191682346933,0.007550879657716,0.0061757127290628,0.0026097499597565,0.0026265614505322,0.0025765236745687,0.0026481519075971,1.1105198613417964,0.0036484724041458,0.0047430929564057,0.6486544479213232,0.7086276262852034,0.730353151542244,0.7266428252123379,0.7275994635672776,0.7250961108627625,0.1643361645060348,0.7310147518998659,0.6892981671881985
PhishingWebsites,128,xgb,sage,permutation,47.140949320793155,0.0002152681350707,0.0138447523117064,0.0115319490432738,0.0152152776718139,0.0163813114166259,0.0508048057556151,0.0029267549514769,0.2255398750305175,8.046672129631043,8.409947061538697,8.16341712474823,8.169364833831787,8.376238799095153,9.344384241104128,8.368514323234558,8.653097081184388,9.148376083374025,0.0069047907039653,0.0015871373038968,0.0010261961339223,0.0009490506055041,0.0010842736957986,0.0011858505135079,0.2103723224157148,0.0010616202218861,0.0017027422861621,0.007550879657716,0.0061757127290628,0.0026097499597565,0.0026265614505322,0.0025765236745687,0.0026573309873847,1.1105198613417964,0.003543698231177,0.0047430929564057,0.76,0.96,0.96,0.94,0.98,0.98,0.6599999999999999,0.96,1.0
PhishingWebsites,128,xgb,shap,kernel,48.29823508262634,0.0002190351486205,0.0137540102005004,0.0131820440292358,0.0166518926620482,0.0147447824478148,0.0677810430526733,0.0029577493667601,0.2759901523590087,2326.444161272049,2486.4635039567947,2494.517898082733,2518.4404047727585,2489.4523808002473,2634.534531569481,2251.985164546966,2382.0173358201982,2246.6288999319077,0.0105702460444057,0.0037625602602476,0.0024437410671598,0.0023674340312167,0.0022717751228707,0.0022392529714909,0.0287529134732912,0.0026832463431798,0.0031582761460548,0.007550879657716,0.0061757127290628,0.0026097499597565,0.0026265614505322,0.0025765236745687,0.0026573309873847,1.1105198613417964,0.003543698231177,0.0047430929564057,0.7988287885561018,0.8919445686186857,0.91452838623156,0.916700938757264,0.9203755029056772,0.9181135449262404,0.4385069289226642,0.9117389360751004,0.9015467143495752
PhishingWebsites,128,xgb,shapiq,kernel,49.01331794261933,0.0002598524093627,0.0153998374938964,0.0116317987442015,0.020535397529602,0.0180128097534179,0.0517163753509521,0.0046664714813231,0.2752942323684691,12165.260009026528,11684.731553339958,11639.632197523117,11649.409941649435,11653.478461813927,13087.056561756131,11646.845539021491,11946.811505174635,12643.36966946125,0.0026354767809063,0.0022017953181479,0.0021630021552075,0.0021532053327341,0.0021465410304729,0.0021458003488555,0.0070677913709106,0.0021485624463825,0.002242157219062,0.007550879657716,0.0061757127290628,0.0026097499597565,0.0026265614505322,0.0025765236745687,0.0026573309873847,1.1105198613417964,0.003543698231177,0.0047430929564057,0.5490746535538669,0.7031917746982566,0.7257934734018774,0.7250782297720161,0.7278408582923558,0.7230397854269109,0.1708627626285203,0.7282253017434063,0.7009387572641931
abalone,8,nn,sage,permutation,5.820489144325256,0.0002851247787475,0.0114232301712035,0.0106889009475707,0.0156024456024169,0.0101962089538573,0.0241264104843139,,0.0044552564620971,1.8803825378417969,0.5068727254867553,1.0315561294555664,0.3021461963653564,0.3393896341323852,0.6464921712875367,0.1482139587402343,,1.6532076120376586,0.139215619114598,0.1141815508484325,0.0181754755885435,0.0241052693819813,0.02224783731061,0.013158510875427,3.124649463412884,,0.0858821045977149,0.0940032120581367,0.0596452108034123,0.0042235893832203,0.0049470820281103,0.0084233885789378,0.0047219656065446,1.3025940170033128,,0.03577771145344,0.78,0.92,1.0,1.0,0.92,1.0,0.6799999999999999,,0.76
abalone,8,nn,shap,kernel,5.822707724571228,0.0002933740615844,0.0106738328933715,0.0110531330108642,0.0234092712402343,0.0102030754089354,0.0172686338424682,,0.0035178422927855,7.283612728118896,10.170000910758972,9.58696026802063,9.488145899772643,9.70567502975464,7.836854982376099,8.50190291404724,,7.413327312469482,0.1316669331530218,0.0933469866272016,0.0255718339721905,0.0194402780444232,0.0171171369755797,0.0112028623163622,1.0067748515281172,,0.1163688015187085,0.0940032120581367,0.0596452108034123,0.0042235893832203,0.0049470820281103,0.0084233885789378,0.0047219656065446,1.3025940170033128,,0.03577771145344,0.8601339712918661,0.877799043062201,0.9586602870813398,0.9527272727272728,0.9400956937799044,0.9733971291866028,0.8392344497607656,,0.8805741626794259
abalone,8,nn,shapiq,kernel,5.723962688446045,0.0001457691192626,0.0344849109649657,0.0100703001022338,0.0129496574401854,0.0102310180664062,0.0179235696792602,,0.003029441833496,17.261489272117615,18.51926441192627,18.236746883392335,18.30370674133301,18.348731660842898,17.748600697517396,18.261660552024843,,16.85978407859802,0.0303898916155312,0.0236272475721016,0.0069782789810513,0.0074647954819264,0.0079265648313249,0.0065368960687699,0.1620664570359555,,0.0193279489213387,0.0940032120581367,0.0596452108034123,0.0042235893832203,0.0049470820281103,0.0084233885789378,0.0047219656065446,1.3025940170033128,,0.03577771145344,0.8036172248803828,0.840287081339713,0.9369952153110048,0.920574162679426,0.8880382775119617,0.9410526315789476,0.7263157894736842,,0.8692822966507178
abalone,8,xgb,sage,permutation,5.915935206413269,0.0001860857009887,0.0117182493209838,0.0100778341293334,0.0146151781082152,0.0103526592254638,0.0206415176391601,,0.0031213045120238,2.8216145038604736,1.6510971546173097,2.1625121593475343,1.2051738977432251,0.8604668140411377,0.8464392423629761,0.2944552659988403,,6.271625208854675,0.1240969961633062,0.1064382822190962,0.0322535819597713,0.0174328131771819,0.0341847545439652,0.0544258065614691,1.4659915313343084,,0.0852060039116154,0.0940032120581367,0.0596452108034123,0.0042235893832203,0.0049470820281103,0.0084233885789378,0.0096197623115901,1.3025940170033128,,0.03577771145344,0.8800000000000001,0.8800000000000001,1.0,1.0,1.0,1.0,1.0,,0.8
abalone,8,xgb,shap,kernel,5.874023652076721,0.0002205371856688,0.010815930366516,0.0101283073425292,0.0145686864852904,0.011593747138977,0.0159881353378295,,0.0027140855789184,15.74506938457489,15.433439350128172,15.480453300476077,15.388939023017883,15.397919750213624,17.78054654598236,13.457089805603028,,16.6747526884079,0.1122860832220837,0.0890435381968902,0.0450830771182891,0.0344073247769976,0.0584143804716176,0.0517267336890298,0.5809951782247702,,0.0711182860798366,0.0940032120581367,0.0596452108034123,0.0042235893832203,0.0049470820281103,0.0084233885789378,0.0096197623115901,1.3025940170033128,,0.03577771145344,0.8299712918660287,0.8478851674641149,0.8858181818181817,0.8872727272727273,0.8457416267942586,0.8681339712918661,0.7712918660287081,,0.8685167464114831
abalone,8,xgb,shapiq,kernel,5.863107037544251,0.0001655817031859,0.0133572340011596,0.0121165752410888,0.0169406652450561,0.0134740352630614,0.0270830392837524,,0.0029435634613036,26.59484205245972,30.462447309494017,30.27355251312256,30.569559574127197,30.48542764186859,30.760509753227232,30.490998458862304,,26.15141146183014,0.0558762650637053,0.0462925675468377,0.0283087978924949,0.0278339585422954,0.0310844130206251,0.0295491599375643,0.1998452507014795,,0.0455984371796647,0.0940032120581367,0.0596452108034123,0.0042235893832203,0.0049470820281103,0.0084233885789378,0.0096197623115901,1.3025940170033128,,0.03577771145344,0.8026602870813397,0.7918086124401914,0.8682488038277512,0.8641148325358852,0.8476555023923444,0.8738755980861244,0.5358851674641149,,0.8447846889952155
abalone,16,nn,sage,permutation,5.892773771286011,0.0002498865127563,0.0123702764511108,0.0087448358535766,0.0156888961791991,0.0102004051208495,0.0171419858932494,,0.0084740877151488,0.4411538362503052,1.607350778579712,0.6431149244308472,0.598080062866211,0.5654786348342895,0.3688394546508788,0.2715136528015136,,0.8681997776031494,0.0951427858856399,0.0615800228879716,0.0161873316952429,0.0234325901946431,0.0233702758584242,0.0197542294376386,3.1161575945053532,,0.0489479966115305,0.0373872560885198,0.0313515671792409,0.0029213680502278,0.0022660158943055,0.0022904914199671,0.0032264077864756,1.3025940170033128,,0.0115531412095815,0.8400000000000001,0.92,0.96,0.98,0.94,0.94,0.72,,0.96
abalone,16,nn,shap,kernel,5.904985356330871,0.0002160549163817,0.010014247894287,0.0089312314987182,0.0129518508911132,0.0103450775146483,0.0159348726272582,,0.0056017875671386,8.86152958869934,11.259395956993105,12.160925817489623,11.59297342300415,11.325356149673462,9.424993443489075,10.212763285636902,,8.854664540290832,0.0758152815981021,0.0662473321131296,0.0130371701422555,0.013043345462444,0.0169138360704934,0.0075678808030363,1.0067748515281172,,0.0720861546816365,0.0373872560885198,0.0313515671792409,0.0029213680502278,0.0022660158943055,0.0022904914199671,0.0032264077864756,1.3025940170033128,,0.0115531412095815,0.8968229665071771,0.9023157894736842,0.9611866028708134,0.959043062200957,0.9682296650717704,0.962488038277512,0.8392344497607656,,0.9136842105263158
abalone,16,nn,shapiq,kernel,5.93978271484375,0.0001479387283324,0.0097942113876342,0.0087791204452514,0.0129716634750365,0.0100723981857299,0.0164458751678466,,0.0049134492874145,31.361508655548096,33.88574161529541,33.42199783325195,33.67676975727081,33.69120087623596,32.32411386966705,33.316091012954715,,30.525089859962463,0.020043889331021,0.0158817472729204,0.0047843952132127,0.0040797780979885,0.0049496711165766,0.0048289991479244,0.1620664570359555,,0.0114491586423355,0.0373872560885198,0.0313515671792409,0.0029213680502278,0.0022660158943055,0.0022904914199671,0.0032264077864756,1.3025940170033128,,0.0115531412095815,0.8769377990430623,0.8871770334928231,0.948803827751196,0.95311004784689,0.9519617224880385,0.9469856459330144,0.7263157894736842,,0.9349282296650716
abalone,16,xgb,sage,permutation,5.882925796508789,0.0001731634140014,0.0132910728454589,0.0111055612564086,0.0134622335433959,0.0104519128799438,0.0189516067504882,,0.0069168090820311,1.9755358457565309,5.288577628135681,1.5929752588272097,1.851122546195984,1.306936264038086,1.450781512260437,0.4547763109207153,,3.913682794570923,0.0734626813804815,0.0662291000892784,0.0162798503526391,0.0250106875634375,0.0277114618478243,0.0173514494022317,1.4691106522253106,,0.0442219838463972,0.0373872560885198,0.0313515671792409,0.0029213680502278,0.0022660158943055,0.0022904914199671,0.0028457175591152,1.3025940170033128,,0.0115531412095815,0.92,0.86,0.96,1.0,1.0,1.0,1.0,,0.8
abalone,16,xgb,shap,kernel,5.89116632938385,0.0001478672027587,0.0101440906524657,0.0079181432723998,0.0116925954818725,0.0104763507843016,0.0147682428359984,,0.00478618144989,24.693114972114564,24.49073443412781,24.272433042526245,24.095486426353453,24.22136561870575,27.78455138206482,20.82920529842377,,26.193832063674925,0.0698830701875971,0.0635073998470341,0.0297995671062056,0.0345038194742507,0.0352632079082104,0.0293547791722698,0.5809951782247702,,0.0466380406540123,0.0373872560885198,0.0313515671792409,0.0029213680502278,0.0022660158943055,0.0022904914199671,0.0028457175591152,1.3025940170033128,,0.0115531412095815,0.8609186602870814,0.8730334928229665,0.9068516746411484,0.8777033492822965,0.8876555023923446,0.9092822966507176,0.7712918660287081,,0.8983732057416267
abalone,16,xgb,shapiq,kernel,5.947826814651489,0.000164246559143,0.0110920429229735,0.0092493295669555,0.0132783889770507,0.0104395866394042,0.0179347991943358,,0.0059114933013915,50.41137933731079,57.99764971733093,57.44564681053161,57.92199294567108,57.98581871986389,58.36135594844818,57.59579935073853,,49.07421066761017,0.0387521063890615,0.0335331860291178,0.0226108418150047,0.0248588880720288,0.0219408311844265,0.0200397495041235,0.1998452507014795,,0.0282038707018712,0.0373872560885198,0.0313515671792409,0.0029213680502278,0.0022660158943055,0.0022904914199671,0.0028457175591152,1.3025940170033128,,0.0115531412095815,0.837799043062201,0.8699904306220096,0.900822966507177,0.8830622009569378,0.9171291866028708,0.9115789473684212,0.5358851674641149,,0.8903349282296652
abalone,32,nn,sage,permutation,5.849634981155395,0.000209355354309,0.0150181055068969,0.0090095043182372,0.0152364492416381,0.0102971553802489,0.0188495635986327,,0.012669825553894,1.5359335660934448,3.3562533378601076,1.2360301256179809,1.0175058603286744,1.1717686653137207,0.8445012092590332,0.4736836910247802,,2.296329474449158,0.048980493426867,0.0617497542038784,0.0256755255477116,0.0305373787985079,0.0185382512169047,0.0217086594350117,3.1688307068170185,,0.058128473571964,0.0151139712758945,0.0197366390834692,0.0011422594495559,0.0011669732191016,0.0012640817460733,0.001145843112653,1.3025940170033126,,0.0115813544495344,0.96,0.8800000000000001,0.92,0.8800000000000001,0.92,0.94,0.74,,0.98
abalone,32,nn,shap,kernel,5.8237199783325195,0.0002433776855468,0.0114752292633056,0.0096784114837646,0.0171862125396728,0.0102952241897582,0.0176981449127196,,0.0163752317428588,12.388090920448304,19.60997416973114,20.68768286705017,19.027749705314637,19.934569668769836,13.758594918251038,16.53017270565033,,13.454572629928588,0.0510146895285681,0.0647664840538317,0.0105923268914831,0.0106672243134712,0.0086129810065555,0.0080915032508332,1.0067748515281172,,0.0754694920676139,0.0151139712758945,0.0197366390834692,0.0011422594495559,0.0011669732191016,0.0012640817460733,0.001145843112653,1.3025940170033126,,0.0115813544495344,0.9179330143540668,0.9149665071770336,0.9746602870813398,0.9724784688995216,0.975598086124402,0.978086124401914,0.8392344497607656,,0.9165550239234448
abalone,32,nn,shapiq,kernel,5.709264421463013,0.0001569986343383,0.0101009845733642,0.0090275764465331,0.0129308462142943,0.0101755380630492,0.0165312528610228,,0.0087494134902953,59.95710527896881,64.1164788722992,63.49680576324463,63.7385427236557,63.87205011844635,61.254036855697635,63.2891286611557,,58.05147035121918,0.0123031132659928,0.0137653169407115,0.0037710547892494,0.0033734661396121,0.0033624994763759,0.0030826471771309,0.1620664570359555,,0.0118065521756956,0.0151139712758945,0.0197366390834692,0.0011422594495559,0.0011669732191016,0.0012640817460733,0.001145843112653,1.3025940170033126,,0.0115813544495344,0.9094545454545456,0.8974545454545455,0.9620478468899524,0.9648612440191388,0.964,0.966755980861244,0.7263157894736842,,0.922488038277512
abalone,32,xgb,sage,permutation,5.861593389511109,0.0001408338546752,0.0145726442337035,0.0118021488189696,0.018746519088745,0.0105810403823852,0.0200560092926024,,0.0114216089248656,6.369837522506714,5.5757818698883055,2.5817312479019163,2.755019426345825,2.699618172645569,2.6202228546142576,0.8277564764022827,,9.99968616962433,0.0414604205334766,0.0539951561217283,0.0211222566784253,0.0170471971194215,0.0140858594540333,0.0216733601209584,1.4988430159408268,,0.0453974457061142,0.0151139712758945,0.0197366390834692,0.0011422594495559,0.0011669732191016,0.0012640817460733,0.0012516626827591,1.3025940170033126,,0.0115813544495344,0.9,0.8800000000000001,1.0,1.0,1.0,1.0,1.0,,0.92
abalone,32,xgb,shap,kernel,5.8600153684616085,0.000143003463745,0.010890769958496,0.0079726934432982,0.013798689842224,0.0104031562805175,0.0148540973663329,,0.010321807861328,42.27739009857178,42.195815086364746,41.46263146400452,41.21146788597107,41.222376918792726,47.33129661083221,35.220598983764646,,44.42997198104858,0.0473127934377164,0.0519035746737985,0.0217881538954169,0.0183615326393387,0.0196126882443176,0.0211712264213041,0.5809951782247702,,0.0476182454468147,0.0151139712758945,0.0197366390834692,0.0011422594495559,0.0011669732191016,0.0012640817460733,0.0012516626827591,1.3025940170033126,,0.0115813544495344,0.8885741626794259,0.8922296650717703,0.9303157894736844,0.937244019138756,0.9360574162679428,0.9327846889952154,0.7712918660287081,,0.9096650717703352
