size,explainer,strategy,method,kernel,g,num_bins,target_size,model_name,data_modification_method,dataset_name,Group,dataset_id,name,n_features_before_preprocessing,n_classes,n_samples_train,n_samples_test,n_features_after_preprocessing,f1_ann,roc_auc_ann,f1_xgboost,roc_auc_xgboost,task,mse_ann_baseline,mse_ann,improvement_ann_percent,mse_xgboost_baseline,mse_xgboost,improvement_xgboost_percent,compression_coefficient,explainer_total,method_total,mae_mean,mae_std,top_k_mean,top_k_std,explanation_time_mean,explanation_time_std,mmd_mean,mmd_std,compression_time_mean,compression_time_std,unique_samples_mean,unique_samples_std
16,shapiq,kernel,kernel_thinning,gaussian,4,32,16.0,xgboost,none,jungle_chess_2pcs_raw_endgame_complete,small,41027,jungle_chess_2pcs_raw_endgame_complete,6,3.0,33614,11205,6,0.875528547229587,0.9777564438841004,0.8721839144579328,0.9783859687090716,classification,no info,no info,no info,no info,no info,no info,0.25,shapiq_kernel,kt_gaussian,0.0088929177113168,0.0,0.72080078125,0.0,118.63409049510956,4.169991882068006,0.011654851101412,0.0,0.2379250288009643,0.004634715230178899,16.0,0.0
16,shapiq,kernel,kernel_thinning,gaussian,4,32,16.0,xgboost,none,kin8nm,small,44980,kin8nm,8,no info,6144,2048,8,no info,no info,no info,no info,regression,0.9502,0.0799,91.59,0.9502,0.2067,78.25,0.5,shapiq_kernel,kt_gaussian,0.0240665912517829,0.0,0.74521484375,0.0,113.36459631919861,0.7924307994997111,0.0183835744594939,0.0,0.0110660314559936,0.0008691542755615801,16.0,0.0
16,shapiq,kernel,kernel_thinning,gaussian,4,32,16.0,xgboost,none,kings_county,small,44989,kings_county,21,no info,16209,5404,21,no info,no info,no info,no info,regression,0.927,0.112,87.92,0.927,0.0988,89.34,0.25,shapiq_kernel,kt_gaussian,0.0040293781577092095,2.9173984225421928e-06,0.7077685546875,0.0006301372057076498,3831.3884781122206,184.98317795043405,0.0142554194127734,0.0,0.2912400722503662,0.03246205587340987,16.0,0.0
16,shapiq,kernel,kernel_thinning,gaussian,4,32,16.0,xgboost,none,miami_housing,small,44983,miami_housing,15,no info,10449,3483,15,no info,no info,no info,no info,regression,1.0066,0.0868,91.38,1.0066,0.0832,91.73,0.5,shapiq_kernel,kt_gaussian,0.0066007278516912,3.075222261060456e-06,0.6736261843238587,0.000680931616632652,3185.6104607343673,61.512447127260515,0.013682470364989503,0.0,0.012862682342529231,0.0043878143897349555,16.0,0.0
16,shapiq,kernel,kernel_thinning,gaussian,4,32,16.0,xgboost,none,naval_propulsion_plant,small,44969,naval_propulsion_plant,14,no info,8950,2984,14,no info,no info,no info,no info,regression,1.0002,0.0009,99.91,1.0002,0.0054,99.46,0.5,shapiq_kernel,kt_gaussian,0.00621761961800903,4.571169350822996e-06,0.8728351206434317,0.0007232880379979929,2595.994636440277,107.69288910018417,0.001309860030508,0.0,0.0121005773544311,0.0043215449955334275,14.0,0.0
16,shapiq,kernel,kernel_thinning,gaussian,4,32,16.0,xgboost,none,pendigits,small,32,pendigits,16,10.0,8244,2748,16,0.9952696383827734,0.9993380200536052,0.9905348264157636,0.9996221032412588,classification,no info,no info,no info,no info,no info,no info,0.5,shapiq_kernel,kt_gaussian,0.00526129388904191,3.003594385619873e-06,0.718296943231441,0.0014406477290554835,5116.246413803101,137.81346822503573,0.0157587802014228,0.0,0.01505131721496577,0.011273947370251097,16.0,0.0
16,shapiq,kernel,kernel_thinning,gaussian,4,32,16.0,xgboost,none,phoneme,small,1489,phoneme,5,2.0,4046,1351,5,0.7390180878552972,0.9252006005073252,0.8060836501901141,0.9525029766526892,classification,no info,no info,no info,no info,no info,no info,0.5,shapiq_kernel,kt_gaussian,0.0107997381680104,0.0,0.697261287934863,0.0,17.422393679618835,0.26430909090937416,0.0057886919064946,0.0,0.00944063663482661,0.0003803336168056156,16.0,0.0
16,shapiq,kernel,kernel_thinning,gaussian,4,32,16.0,xgboost,none,physiochemical_protein,small,44963,physiochemical_protein,9,no info,33276,11313,9,no info,no info,no info,no info,regression,1.0032,0.4333,56.81,1.0032,0.3814,61.98,0.25,shapiq_kernel,kt_gaussian,0.028410662106206564,0.00026981773120353934,0.8836230468750002,0.0008852730428856697,405.3802732467651,20.119448600392037,0.0031494264651689002,3.55200575237763e-05,0.24611573219299313,0.006653473369061742,16.0,0.0
16,shapiq,kernel,kernel_thinning,gaussian,4,32,16.0,xgboost,none,sarcos,small,44976,sarcos,21,no info,34231,11943,21,no info,no info,no info,no info,regression,1.0382,0.0152,98.54,1.0382,0.0202,98.05,0.25,shapiq_kernel,kt_gaussian,0.0039298933464796595,1.421086460086736e-06,0.7854443359375001,0.0007988370124386913,3896.2270873069765,214.73660943931776,0.0143364137285301,0.0,0.2887025594711304,0.01429157634755715,16.0,0.0
16,shapiq,kernel,kernel_thinning,gaussian,4,32,16.0,xgboost,none,wall-robot-navigation,small,1497,wall-robot-navigation,24,4.0,4092,1364,24,0.8936266170727131,0.9687619830166454,0.996334189261342,0.9999599366439056,classification,no info,no info,no info,no info,no info,no info,0.5,shapiq_kernel,kt_gaussian,0.00121856583787202,1.6741784325943976e-06,0.6748533724340176,0.002160788242247871,1494.7425158023834,75.90165215413553,0.0220884275347377,0.0,0.01290946006774897,0.004022542347880353,16.0,0.0
16,shapiq,kernel,kernel_thinning,gaussian,4,32,16.0,xgboost,none,white_wine,small,44971,white_wine,11,no info,3129,1163,11,no info,no info,no info,no info,regression,0.9906,0.6204,37.37,0.9906,0.4895,50.59,0.5,shapiq_kernel,kt_gaussian,0.0164896285853558,0.0,0.7071367153912295,0.0,406.1375470161438,15.298931316231828,0.014124073197149001,0.0,0.01024072170257563,0.0013182710081621981,16.0,0.0
16,shapiq,kernel,kernel_thinning,gaussian,4,32,16.0,xgboost,none,wilt,small,40983,wilt,5,2.0,3624,1206,5,0.8873239436619719,0.997132796780684,0.8208955223880597,0.99307092555332,classification,no info,no info,no info,no info,no info,no info,0.5,shapiq_kernel,kt_gaussian,0.0054828278759218,0.0,0.7076285240464344,0.0,14.175542306900024,0.24159652502676768,0.004353621568408,0.0,0.00946285724639888,8.250074847769802e-05,16.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,nn,none,PhishingWebsites,small,4534,PhishingWebsites,30,2.0,4944,2237,30,0.9464812473662032,0.9882062092571584,0.9732711073398388,0.9962762564980224,classification,no info,no info,no info,no info,no info,no info,0.5,shapiq_kernel,kt_inverse_multiquadric,0.00289952541625219,3.092926877373557e-06,0.6082968261063926,0.0020079437873766455,2025.5352187871933,23.4347295015792,0.0244361799228289,0.0,0.012935018539428661,0.003379229674725356,16.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,nn,none,abalone,small,44956,abalone,8,no info,3132,1045,8,no info,no info,no info,no info,regression,1.083,0.4847,55.24,1.083,0.605,44.14,0.5,shapiq_kernel,kt_inverse_multiquadric,0.0040797780979885,0.0,0.95311004784689,0.0,33.67676975727081,0.4557052746158156,0.0022660158943055,0.0,0.00877912044525143,0.00015075790128632008,16.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,nn,none,adult,small,1590,adult,14,2.0,36600,12209,14,0.6712660824165579,0.9113063528634022,0.7083179297597042,0.9263513778939948,classification,no info,no info,no info,no info,no info,no info,0.25,shapiq_kernel,kt_inverse_multiquadric,0.0020271823577627896,7.524182330967198e-05,0.6890576171875,0.00995903445745768,2835.9510515213015,114.46365942097366,0.01721502100898578,0.0002733591343165522,0.25108375549316403,0.007976386255668226,16.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,nn,none,bank-marketing,small,1461,bank-marketing,16,2.0,33908,11303,16,0.5270567531896172,0.9185136369980046,0.5512660855126609,0.9318504165733557,classification,no info,no info,no info,no info,no info,no info,0.25,shapiq_kernel,kt_inverse_multiquadric,0.00143733281985664,1.0701786425043062e-06,0.636494140625,0.000986870510592303,2902.3645791769027,100.01896286306747,0.0169751082233462,0.0,0.2521298885345459,0.023347100793747536,16.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,nn,none,brazilian_houses,small,44990,brazilian_houses,9,no info,7807,2635,9,no info,no info,no info,no info,regression,0.2036,0.026,87.23,0.2036,0.162,20.43,0.5,shapiq_kernel,kt_inverse_multiquadric,0.0013615436363779,0.0,0.8009108159392788,0.0,159.6585884809494,2.3284880948818545,0.0042052687111887,0.0,0.0098162174224853,0.0002936956879336204,16.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,nn,none,california_housing,small,44977,california_housing,8,no info,15480,5160,8,no info,no info,no info,no info,regression,0.9821,0.2105,78.57,0.9821,0.1628,83.42,0.25,shapiq_kernel,kt_inverse_multiquadric,0.0145829118581181,0.0,0.91201171875,0.0,126.86613671779632,3.126541296331929,0.0055515270261427,0.0,0.24488360881805415,0.00989307028995684,16.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,nn,none,churn,small,40701,churn,20,2.0,3750,1250,20,0.793002915451895,0.921620789842939,0.8271604938271605,0.9280837102066152,classification,no info,no info,no info,no info,no info,no info,0.5,shapiq_kernel,kt_inverse_multiquadric,0.00212724013456662,2.244789867674788e-06,0.622464,0.001936521509189985,956.2987980604172,25.819902220419973,0.0233293360398197,0.0,0.01481056213378899,0.008848088838090212,16.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,nn,none,cps88wages,small,44984,cps88wages,6,no info,19857,6872,6,no info,no info,no info,no info,regression,0.7557,0.5099,32.53,0.7557,0.6487,14.16,0.25,shapiq_kernel,kt_inverse_multiquadric,0.0031224717751629,0.0,0.840380859375,0.0,44.57072465419769,0.6791425947964291,0.0048683915716657,0.0,0.24035003185272216,0.00873164399274613,16.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,nn,none,cpu_activity,small,44978,cpu_activity,21,no info,6144,2048,21,no info,no info,no info,no info,regression,1.1286,0.0217,98.08,1.1286,0.0256,97.73,0.5,shapiq_kernel,kt_inverse_multiquadric,0.00218039871497943,1.3339212646204892e-05,0.7772656250000001,0.005075161060769597,1520.4434277296066,49.639031968274175,0.01255274309716368,5.4785223870434883e-05,0.01367733478546137,0.006245840225370572,16.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,nn,none,diamonds,small,44979,diamonds,9,no info,40364,13474,9,no info,no info,no info,no info,regression,1.0207,0.0231,97.74,1.0207,0.0194,98.1,0.25,shapiq_kernel,kt_inverse_multiquadric,0.0045642451223201,0.00028785234364973444,0.9236328125,0.0012352647110032756,249.00938327312468,2.087331314226264,0.01001715023558562,0.0003470701281772843,0.2488439321517944,0.007910263043593168,16.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,nn,none,electricity,small,151,electricity,8,2.0,33984,11328,8,0.7791288967499447,0.9039407530576442,0.9040008356836936,0.9766566503575088,classification,no info,no info,no info,no info,no info,no info,0.25,shapiq_kernel,kt_inverse_multiquadric,0.0075694726218612,0.0,0.68408203125,0.0,140.34806189537048,0.67545608866687,0.007432961846757599,0.0,0.2313796758651733,0.009980009640345454,16.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,nn,none,fifa,small,45012,fifa,28,no info,14383,4795,28,no info,no info,no info,no info,regression,0.8187,0.2063,74.8,0.8187,0.2434,70.27,0.25,shapiq_kernel,kt_inverse_multiquadric,0.00321204493109539,2.1639686706191294e-06,0.76875,0.001270782636454607,3014.4903457403184,56.90737086514654,0.0103996840350478,0.0,0.28875827789306635,0.05402544028732086,16.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,nn,none,grid_stability,small,44973,grid_stability,12,no info,7500,2500,12,no info,no info,no info,no info,regression,0.9784,0.0406,95.85,0.9784,0.0671,93.14,0.5,shapiq_kernel,kt_inverse_multiquadric,0.0102199440751588,0.0,0.7611199999999999,0.0,1128.1136721372604,9.81468653903656,0.0261041084438969,0.0,0.00990140438079828,0.00029906948072522596,16.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,nn,none,health_insurance,small,44993,health_insurance,11,no info,16077,5486,11,no info,no info,no info,no info,regression,1.0185,0.6291,38.23,1.0185,0.707,30.58,0.25,shapiq_kernel,kt_inverse_multiquadric,0.0029003697887675,0.0,0.8712890625,0.0,956.1289001226426,10.717408990694139,0.0157742276505009,0.0,0.25129895210266107,0.011381797788988691,16.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,nn,none,jm1,small,1053,jm1,21,2.0,6820,2420,21,0.209375,0.6945319972231567,0.3366834170854271,0.6775009630523321,classification,no info,no info,no info,no info,no info,no info,0.5,shapiq_kernel,kt_inverse_multiquadric,0.00101319930312589,1.5409608254589176e-06,0.7198016528925619,0.0015109885208477345,1839.6689781427383,57.231151770552806,0.0039361729406606,0.0,0.01552772521972652,0.013422579486375793,16.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,nn,none,jungle_chess_2pcs_raw_endgame_complete,small,41027,jungle_chess_2pcs_raw_endgame_complete,6,3.0,33614,11205,6,0.875528547229587,0.9777564438841004,0.8721839144579328,0.9783859687090716,classification,no info,no info,no info,no info,no info,no info,0.25,shapiq_kernel,kt_inverse_multiquadric,0.0104992021338673,0.0,0.6567871093750001,0.0,47.58777177333832,0.8110356273167744,0.0126178974490179,0.0,0.23606891632080074,0.0037982425828759587,16.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,nn,none,kin8nm,small,44980,kin8nm,8,no info,6144,2048,8,no info,no info,no info,no info,regression,0.9502,0.0799,91.59,0.9502,0.2067,78.25,0.5,shapiq_kernel,kt_inverse_multiquadric,0.022146002337262,0.0,0.7967773437500001,0.0,68.9428138256073,1.148928944295705,0.0181167644132634,0.0,0.00970714092254633,0.0001883158353108042,16.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,nn,none,kings_county,small,44989,kings_county,21,no info,16209,5404,21,no info,no info,no info,no info,regression,0.927,0.112,87.92,0.927,0.0988,89.34,0.25,shapiq_kernel,kt_inverse_multiquadric,0.0029410401082019598,2.1744712817730277e-06,0.8183789062500001,0.0012323016688934297,2863.558191108704,128.70401882349978,0.0147261012016252,0.0,0.26767764091491697,0.01593878354009711,16.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,nn,none,letter,small,6,letter,16,26.0,14166,4894,16,0.9423527337317892,0.9992910540892866,0.9605980795734068,0.9995626559908836,classification,no info,no info,no info,no info,no info,no info,0.25,shapiq_kernel,kt_inverse_multiquadric,0.00707239978144574,4.655814659911327e-06,0.500029296875,0.0011423068254295303,3009.952437877655,16.984702233783413,0.0174917290677353,0.0,0.25437178611755373,0.002425104908912169,16.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,nn,none,miami_housing,small,44983,miami_housing,15,no info,10449,3483,15,no info,no info,no info,no info,regression,1.0066,0.0868,91.38,1.0066,0.0832,91.73,0.5,shapiq_kernel,kt_inverse_multiquadric,0.007984451922523759,6.267896642516464e-06,0.8594946884869366,0.0009351308372920048,2270.456355667114,67.70229638231667,0.0150053844121605,0.0,0.012971854209899849,0.00999754268896268,16.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,nn,none,naval_propulsion_plant,small,44969,naval_propulsion_plant,14,no info,8950,2984,14,no info,no info,no info,no info,regression,1.0002,0.0009,99.91,1.0002,0.0054,99.46,0.5,shapiq_kernel,kt_inverse_multiquadric,0.03166814960261186,2.4205622171213132e-05,0.9329825737265416,0.001006825466368386,1974.1931235313416,110.52510855604575,0.0013884233298823,0.0,0.01291894912719722,0.006481574488423697,15.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,nn,none,pendigits,small,32,pendigits,16,10.0,8244,2748,16,0.9952696383827734,0.9993380200536052,0.9905348264157636,0.9996221032412588,classification,no info,no info,no info,no info,no info,no info,0.5,shapiq_kernel,kt_inverse_multiquadric,0.00385913012080448,4.348861642268193e-06,0.643471615720524,0.001425389963367452,2118.88060503006,62.030045495156834,0.0117180100226751,0.0,0.01117227077484126,0.0008666509662254752,16.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,nn,none,phoneme,small,1489,phoneme,5,2.0,4046,1351,5,0.7390180878552972,0.9252006005073252,0.8060836501901141,0.9525029766526892,classification,no info,no info,no info,no info,no info,no info,0.5,shapiq_kernel,kt_inverse_multiquadric,0.0102193369942522,0.0,0.7597335307179865,0.0,9.451077675819397,0.10243047636196091,0.0064666638224366,0.0,0.0082288265228271,0.000275602981287407,16.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,nn,none,physiochemical_protein,small,44963,physiochemical_protein,9,no info,33276,11313,9,no info,no info,no info,no info,regression,1.0032,0.4333,56.81,1.0032,0.3814,61.98,0.25,shapiq_kernel,kt_inverse_multiquadric,0.0282120632188677,0.0,0.966748046875,0.0,227.04212663173675,7.087444615292927,0.0030644231435227,0.0,0.23277857303619381,0.0043515067379927275,16.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,nn,none,sarcos,small,44976,sarcos,21,no info,34231,11943,21,no info,no info,no info,no info,regression,1.0382,0.0152,98.54,1.0382,0.0202,98.05,0.25,shapiq_kernel,kt_inverse_multiquadric,0.0067978535911580994,3.3081833684731994e-06,0.8352734375,0.0012737393531774617,2921.2415574789047,129.56550274106067,0.0157537390736089,0.0,0.3289079427719116,0.07310749819386494,16.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,nn,none,wall-robot-navigation,small,1497,wall-robot-navigation,24,4.0,4092,1364,24,0.8936266170727131,0.9687619830166454,0.996334189261342,0.9999599366439056,classification,no info,no info,no info,no info,no info,no info,0.5,shapiq_kernel,kt_inverse_multiquadric,0.00488968337209523,5.9725827940699525e-06,0.5665395894428152,0.0028648089689019963,1062.6996868133544,7.5218308451282665,0.0220876905281535,0.0,0.01543929576873775,0.006851778775296986,16.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,nn,none,white_wine,small,44971,white_wine,11,no info,3129,1163,11,no info,no info,no info,no info,regression,0.9906,0.6204,37.37,0.9906,0.4895,50.59,0.5,shapiq_kernel,kt_inverse_multiquadric,0.00463146762011183,0.00014788749013193865,0.8374032674118659,0.007060859979513368,279.0044316530228,8.946364560819493,0.01658514303372123,0.00011818705040096767,0.00956110954284663,0.0002385137368086715,16.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,nn,none,wilt,small,40983,wilt,5,2.0,3624,1206,5,0.8873239436619719,0.997132796780684,0.8208955223880597,0.99307092555332,classification,no info,no info,no info,no info,no info,no info,0.5,shapiq_kernel,kt_inverse_multiquadric,0.0057520765320412,0.0,0.6875621890547263,0.0,8.703177070617675,0.08549439791880581,0.0035573561144731,0.0,0.00846958160400386,0.00014783532731493565,16.0,0.0
16,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,xgboost,none,PhishingWebsites,small,4534,PhishingWebsites,30,2.0,4944,2237,30,0.9464812473662032,0.9882062092571584,0.9732711073398388,0.9962762564980224,classification,no info,no info,no info,no info,no info,no info,0.5,shapiq_kernel,kt_inverse_multiquadric,0.00270418732621984,1.7355161753752602e-06,0.588413053196245,0.0036754716261885446,2255.86982691288,5.667734597863528,0.0244361799228289,0.0,0.01192400455474849,0.00296449524784044,16.0,0.0
